TransactionID,Region,CustomerID,CustomerSegment,Team_Affiliation,ProductID,Category,Quantity,UnitPrice,Revenue,InventoryUnits,UnitsSold,SellThroughRatePct,CustomerLifetimeValue
11302,North,9076,Casual Fan,Bulls,P01301,Training Gear,1,138.29,138.29,417,1,0.24,2783.62
11303,North,1035,Online Shopper,Sharks,P01871,Training Gear,2,14.93,29.86,220,2,0.91,382.15
11304,South,4091,Online Shopper,Lions,P00467,Training Gear,3,95.83,287.49,166,3,1.81,517.51
11305,East,7786,Casual Fan,Lions,P02158,Jerseys,4,91.57,366.28,60,4,6.67,2726.46
11306,South,9168,Season Ticket Holder,Bulls,P01874,Training Gear,5,43.01,215.05,165,2,1.21,4789.15
11307,West,2550,Online Shopper,Lions,P04165,Jerseys,3,125.47,376.41,337,3,0.89,489.02
11308,North,7318,Casual Fan,Lions,P02634,Jerseys,4,10.92,43.68,471,4,0.85,2818.66
11309,East,8671,Casual Fan,Tigers,P02607,Fan Merchandise,4,140.08,560.32,277,4,1.44,2592.58
11310,South,8185,Casual Fan,Eagles,P01410,Training Gear,3,93.73,281.19,96,2,2.08,3115.46
11311,South,3647,Online Shopper,Bulls,P03904,Accessories,3,78.74,236.22,411,3,0.73,4409.84
11312,South,1756,Loyal Fan,Sharks,P01424,Fan Merchandise,3,113.62,340.86,400,3,0.75,2417.18
11313,North,9919,Loyal Fan,Tigers,P04769,Fan Merchandise,2,141.91,283.82,310,2,0.65,2888.82
11314,North,9592,Loyal Fan,Bulls,P04364,Accessories,5,125.06,625.3,497,3,0.6,2924.97
11315,North,3636,Loyal Fan,Lions,P00719,Accessories,3,89.49,268.47,391,3,0.77,787.21
11316,East,2535,Loyal Fan,Sharks,P02255,Training Gear,2,27.65,55.3,230,2,0.87,1328.9
11317,North,7945,Season Ticket Holder,Eagles,P04639,Jerseys,1,63.29,63.29,78,1,1.28,1169.53
11318,East,8640,Casual Fan,Bulls,P00139,Jerseys,2,132.23,264.46,174,2,1.15,1691.44
11319,South,2570,Loyal Fan,Sharks,P04613,Training Gear,5,129.17,645.85,178,3,1.69,1233.79
11320,South,1308,Online Shopper,Warriors,P03533,Footwear,1,68.76,68.76,207,1,0.48,1773.85
11321,West,6265,Casual Fan,Warriors,P04940,Jerseys,3,76.24,228.72,459,3,0.65,3365.79
11322,North,8650,Online Shopper,Bulls,P00270,Footwear,3,105.8,317.4,391,3,0.77,1557.66
11323,South,3648,Online Shopper,Tigers,P00694,Footwear,3,71.5,214.5,315,3,0.95,2494.78
11324,North,1782,Online Shopper,Eagles,P03834,Fan Merchandise,3,22.53,67.59,446,3,0.67,4529.63
11325,East,7565,Season Ticket Holder,Tigers,P03774,Accessories,1,112.14,112.14,330,1,0.3,4575.41
11326,South,8834,Online Shopper,Sharks,P00818,Footwear,2,101,202,64,2,3.12,4475.33
11327,North,2271,Casual Fan,Eagles,P03787,Fan Merchandise,2,37.81,75.62,50,2,4,2139.65
11328,South,8493,Casual Fan,Bulls,P01782,Fan Merchandise,4,122.39,489.56,124,4,3.23,3540.46
11329,South,7549,Season Ticket Holder,Tigers,P04647,Footwear,2,124.32,248.64,477,2,0.42,1554.7
11330,North,9792,Season Ticket Holder,Sharks,P02394,Fan Merchandise,2,44.59,89.18,162,2,1.23,3727.11
11331,South,1382,Casual Fan,Lions,P03840,Footwear,2,29.79,59.58,84,2,2.38,4789.87
11332,South,9367,Casual Fan,Sharks,P01457,Jerseys,2,37.48,74.96,190,2,1.05,4273.93
11333,South,4579,Online Shopper,Tigers,P03476,Jerseys,2,79.05,158.1,196,2,1.02,1145.4
11334,South,7988,Online Shopper,Bulls,P01811,Accessories,1,54.71,54.71,225,1,0.44,2626.32
11335,East,6727,Season Ticket Holder,Bulls,P00891,Footwear,5,104.27,521.35,445,5,1.12,4278.53
11336,South,7064,Loyal Fan,Eagles,P01260,Accessories,5,82.98,414.9,250,5,2,4076.63
11337,West,5868,Online Shopper,Eagles,P01841,Accessories,4,103.96,415.84,389,4,1.03,1759.91
11338,South,9826,Online Shopper,Lions,P00691,Jerseys,2,40.91,81.82,387,2,0.52,4653.37
11339,North,2774,Loyal Fan,Tigers,P04473,Jerseys,3,92.76,278.28,177,3,1.69,4208.96
11340,West,9339,Online Shopper,Bulls,P01538,Footwear,5,133.65,668.25,421,5,1.19,352.92
11341,East,9119,Loyal Fan,Bulls,P00439,Jerseys,3,91.71,275.13,241,3,1.24,4964.08
11342,West,2040,Loyal Fan,Lions,P00661,Accessories,4,106.44,425.76,202,4,1.98,3352.03
11343,West,6231,Casual Fan,Warriors,P03991,Accessories,3,143.03,429.09,311,3,0.96,3919.71
11344,West,2455,Loyal Fan,Bulls,P03551,Accessories,2,134.11,268.22,54,2,3.7,1171.75
11345,North,8252,Loyal Fan,Sharks,P03908,Footwear,2,41.49,82.98,215,2,0.93,4963.55
11346,North,5530,Season Ticket Holder,Warriors,P01515,Accessories,1,124.28,124.28,160,1,0.62,2787.57
11347,North,3402,Season Ticket Holder,Warriors,P03607,Training Gear,2,147.2,294.4,445,2,0.45,3406.65
11348,East,6524,Season Ticket Holder,Lions,P00209,Fan Merchandise,5,120.43,602.15,488,5,1.02,2472.91
11349,North,3084,Online Shopper,Lions,P01319,Training Gear,2,28.02,56.04,115,2,1.74,4260.62
11350,North,4155,Season Ticket Holder,Sharks,P04810,Accessories,2,96.83,193.66,303,1,0.33,1342.58
11351,West,1182,Casual Fan,Lions,P02146,Jerseys,3,101.39,304.17,116,1,0.86,646.81
11352,North,5490,Casual Fan,Lions,P04720,Accessories,4,30.64,122.56,203,4,1.97,3155.88
11353,South,1689,Casual Fan,Lions,P02012,Fan Merchandise,2,87.71,175.42,100,2,2,239.25
11354,North,7138,Online Shopper,Bulls,P03789,Jerseys,5,139.24,696.2,464,5,1.08,294.75
11355,East,9261,Loyal Fan,Lions,P01691,Jerseys,4,51.36,205.44,183,4,2.19,1138.74
11356,East,6368,Loyal Fan,Lions,P02838,Jerseys,2,123.04,246.08,79,2,2.53,130.75
11357,South,5881,Casual Fan,Warriors,P02433,Training Gear,4,100.09,400.36,259,4,1.54,455.47
11358,East,2181,Loyal Fan,Warriors,P00711,Footwear,5,104.44,522.2,88,5,5.68,2099.51
11359,East,8824,Loyal Fan,Sharks,P03793,Jerseys,3,51.93,155.79,314,3,0.96,2029.9
11360,West,5453,Loyal Fan,Eagles,P01990,Fan Merchandise,3,115.98,347.94,404,3,0.74,2900.06
11361,South,1773,Online Shopper,Sharks,P03186,Accessories,1,99.14,99.14,122,1,0.82,1365.2
11362,West,1771,Loyal Fan,Bulls,P01030,Footwear,5,83.37,416.85,368,5,1.36,1901.93
11363,West,2800,Loyal Fan,Bulls,P04845,Footwear,2,78.68,157.36,413,2,0.48,3659.6
11364,North,7507,Online Shopper,Bulls,P00026,Jerseys,2,52.97,105.94,119,2,1.68,1265.46
11365,South,5347,Season Ticket Holder,Tigers,P03847,Footwear,1,38.3,38.3,181,1,0.55,211.53
11366,North,9513,Casual Fan,Sharks,P03385,Footwear,5,117.39,586.95,463,5,1.08,1085.76
11367,North,1169,Online Shopper,Sharks,P04044,Footwear,4,37.93,151.72,222,4,1.8,2069.54
11368,West,9427,Online Shopper,Lions,P04346,Training Gear,4,33.43,133.72,331,2,0.6,4318.43
11369,East,5763,Casual Fan,Lions,P04376,Accessories,3,129.17,387.51,379,3,0.79,3699.15
11370,South,6584,Loyal Fan,Lions,P01625,Jerseys,4,21.19,84.76,375,4,1.07,3218.52
11371,East,2883,Loyal Fan,Eagles,P02256,Footwear,4,31.47,125.88,464,4,0.86,1777.65
11372,West,9413,Online Shopper,Bulls,P01489,Training Gear,5,22.75,113.75,75,5,6.67,3494.42
11373,West,4272,Season Ticket Holder,Lions,P01381,Jerseys,5,144.15,720.75,120,5,4.17,2931.97
11374,West,9464,Casual Fan,Tigers,P04776,Jerseys,1,24.68,24.68,441,1,0.23,3507.42
11375,West,6919,Season Ticket Holder,Warriors,P01052,Accessories,5,10.84,54.2,110,5,4.55,4992.88
11376,West,3337,Online Shopper,Tigers,P01228,Accessories,1,95.74,95.74,296,1,0.34,4017.96
11377,West,4148,Season Ticket Holder,Eagles,P02038,Jerseys,1,109.89,109.89,262,1,0.38,2338.44
11378,East,2554,Online Shopper,Lions,P04604,Training Gear,2,34.87,69.74,87,2,2.3,4816.21
11379,North,6924,Casual Fan,Sharks,P04798,Accessories,4,58.83,235.32,97,4,4.12,1086.33
11380,East,9003,Season Ticket Holder,Warriors,P03320,Fan Merchandise,5,53.37,266.85,111,5,4.5,3205.97
11381,South,4640,Season Ticket Holder,Bulls,P02816,Jerseys,1,111.34,111.34,402,1,0.25,1711.91
11382,East,2224,Casual Fan,Eagles,P00822,Training Gear,4,65.17,260.68,321,4,1.25,596.58
11383,West,1963,Casual Fan,Tigers,P00390,Jerseys,5,84,420,308,5,1.62,4882.82
11384,East,6234,Online Shopper,Lions,P04602,Accessories,4,118.7,474.8,111,4,3.6,2528.62
11385,North,1693,Online Shopper,Eagles,P02426,Accessories,1,79.06,79.06,489,1,0.2,2147.36
11386,South,1273,Online Shopper,Eagles,P02479,Footwear,4,111.58,446.32,372,4,1.08,821.1
11387,East,4101,Online Shopper,Sharks,P02404,Training Gear,3,89.32,267.96,404,3,0.74,3935.84
11388,North,1072,Online Shopper,Bulls,P03425,Jerseys,4,109.78,439.12,317,4,1.26,1181.59
11389,East,9990,Casual Fan,Sharks,P03665,Footwear,3,22.7,68.1,393,3,0.76,2239
11390,South,2815,Season Ticket Holder,Sharks,P04190,Jerseys,5,146.95,734.75,278,5,1.8,2402.98
11391,East,5680,Loyal Fan,Bulls,P03457,Training Gear,1,22.18,22.18,430,1,0.23,937.29
11392,West,3187,Loyal Fan,Tigers,P03770,Jerseys,4,99.06,396.24,488,4,0.82,3928.32
11393,East,1967,Online Shopper,Sharks,P04396,Training Gear,4,13.24,52.96,446,4,0.9,4097.77
11394,North,1189,Loyal Fan,Bulls,P01900,Training Gear,4,82.4,329.6,320,2,0.62,4803.52
11395,East,4755,Season Ticket Holder,Eagles,P02405,Training Gear,1,23.44,23.44,440,1,0.23,2556.29
11396,North,2749,Season Ticket Holder,Eagles,P00211,Jerseys,4,22.6,90.4,457,4,0.88,2042.54
11397,South,5106,Online Shopper,Bulls,P00541,Accessories,5,49.89,249.45,446,5,1.12,1859.98
11398,East,5335,Loyal Fan,Eagles,P01592,Jerseys,5,43.83,219.15,324,5,1.54,4717.45
11399,South,1356,Casual Fan,Warriors,P00573,Training Gear,5,29.15,145.75,116,5,4.31,3818.5
11400,South,2906,Casual Fan,Warriors,P02321,Training Gear,5,91.09,455.45,54,5,9.26,2624.04
11401,East,5780,Online Shopper,Bulls,P03168,Footwear,2,133.96,267.92,227,2,0.88,3648.81
11402,North,1556,Season Ticket Holder,Bulls,P01365,Training Gear,2,138.44,276.88,284,2,0.7,2261.57
11403,South,7304,Loyal Fan,Tigers,P02192,Jerseys,5,50.66,253.3,421,5,1.19,3875.86
11404,South,8339,Season Ticket Holder,Bulls,P03573,Footwear,4,131.04,524.16,123,4,3.25,4653.38
11405,East,8336,Online Shopper,Sharks,P02509,Jerseys,5,145.45,727.25,497,3,0.6,1155.15
11406,East,3516,Season Ticket Holder,Eagles,P02640,Fan Merchandise,2,53.7,107.4,225,2,0.89,1907.08
11407,East,7276,Loyal Fan,Sharks,P02551,Fan Merchandise,2,141.21,282.42,425,1,0.24,3280.22
11408,East,9593,Season Ticket Holder,Bulls,P03419,Training Gear,1,69.64,69.64,226,1,0.44,2651.39
11409,East,5820,Online Shopper,Eagles,P01593,Fan Merchandise,1,74.97,74.97,261,1,0.38,2480.03
11410,West,3864,Casual Fan,Warriors,P04833,Footwear,4,77.26,309.04,257,4,1.56,4206.98
11411,East,5120,Casual Fan,Eagles,P04763,Fan Merchandise,1,112.36,112.36,368,1,0.27,3774.09
11412,North,6654,Loyal Fan,Tigers,P01286,Footwear,3,46.49,139.47,413,3,0.73,2670.5
11413,South,6603,Online Shopper,Lions,P03051,Training Gear,3,43.65,130.95,161,2,1.24,1304.44
11414,North,1024,Online Shopper,Eagles,P03802,Training Gear,1,98.13,98.13,312,1,0.32,3901.39
11415,North,1004,Season Ticket Holder,Bulls,P01857,Jerseys,3,88.06,264.18,403,3,0.74,2247.65
11416,West,4808,Casual Fan,Tigers,P04144,Footwear,2,19.95,39.9,339,2,0.59,4612.21
11417,East,1686,Loyal Fan,Warriors,P02424,Jerseys,5,136.35,681.75,384,5,1.3,114.47
11418,South,9549,Loyal Fan,Warriors,P03353,Fan Merchandise,5,50.69,253.45,310,5,1.61,2883.71
11419,North,2888,Loyal Fan,Lions,P04144,Jerseys,3,115.14,345.42,490,3,0.61,3117.49
11420,East,4229,Season Ticket Holder,Bulls,P04441,Footwear,2,90.98,181.96,219,2,0.91,774.33
11421,East,7860,Online Shopper,Sharks,P01893,Training Gear,2,90.11,180.22,413,2,0.48,2581.15
11422,West,4717,Loyal Fan,Sharks,P03703,Jerseys,1,130.22,130.22,121,1,0.83,667.28
11423,West,3012,Season Ticket Holder,Eagles,P03990,Footwear,2,133.26,266.52,134,2,1.49,2059.11
11424,West,9683,Loyal Fan,Warriors,P02061,Accessories,2,88.42,176.84,94,2,2.13,3416.77
11425,South,4983,Season Ticket Holder,Tigers,P01740,Jerseys,2,69.98,139.96,433,2,0.46,3444.63
11426,North,1753,Casual Fan,Lions,P03888,Training Gear,5,96.81,484.05,248,5,2.02,2450.51
11427,West,2776,Season Ticket Holder,Sharks,P01772,Jerseys,3,26.75,80.25,473,3,0.63,4157.48
11428,West,2507,Online Shopper,Eagles,P03271,Jerseys,1,68.8,68.8,420,1,0.24,2930.94
11429,West,8276,Casual Fan,Eagles,P03532,Accessories,1,102.67,102.67,314,1,0.32,3046.63
11430,North,3988,Casual Fan,Warriors,P01403,Footwear,1,116.82,116.82,113,1,0.88,957.58
11431,North,2901,Loyal Fan,Tigers,P01408,Fan Merchandise,4,110.98,443.92,296,4,1.35,2395.94
11432,West,9747,Casual Fan,Tigers,P00723,Fan Merchandise,3,34.45,103.35,412,3,0.73,339.43
11433,West,4109,Season Ticket Holder,Sharks,P02063,Footwear,5,95.62,478.1,270,5,1.85,1361.34
11434,East,1725,Online Shopper,Eagles,P01110,Footwear,3,22.65,67.95,365,3,0.82,1106.68
11435,West,5696,Casual Fan,Warriors,P02877,Footwear,1,93.44,93.44,197,1,0.51,1932.77
11436,South,2384,Online Shopper,Tigers,P00899,Jerseys,5,114.43,572.15,66,5,7.58,2414.51
11437,South,5523,Season Ticket Holder,Eagles,P02012,Footwear,3,98.39,295.17,88,3,3.41,1215.11
11438,West,1632,Season Ticket Holder,Tigers,P01860,Training Gear,2,97.49,194.98,368,2,0.54,392.72
11439,North,8133,Online Shopper,Lions,P01381,Footwear,3,101.44,304.32,327,3,0.92,1803.91
11440,East,2004,Season Ticket Holder,Tigers,P00807,Jerseys,2,68.53,137.06,376,2,0.53,595.25
11441,North,6389,Online Shopper,Tigers,P01806,Footwear,1,63.9,63.9,478,1,0.21,771.57
11442,West,2194,Loyal Fan,Eagles,P04336,Jerseys,2,72.29,144.58,168,2,1.19,4056.74
11443,South,6988,Season Ticket Holder,Tigers,P03425,Training Gear,4,39.58,158.32,205,4,1.95,2137.39
11444,East,1306,Loyal Fan,Tigers,P00381,Footwear,5,73.54,367.7,299,4,1.34,1799.03
11445,North,1827,Casual Fan,Lions,P02329,Footwear,2,136.64,273.28,183,2,1.09,417.82
11446,North,6749,Casual Fan,Tigers,P03716,Footwear,5,50.7,253.5,258,5,1.94,2039.89
11447,West,2933,Loyal Fan,Tigers,P01863,Fan Merchandise,2,70.35,140.7,297,2,0.67,2838.51
11448,East,2525,Casual Fan,Eagles,P04942,Jerseys,1,100.44,100.44,115,1,0.87,1714.92
11449,South,4771,Casual Fan,Warriors,P03900,Fan Merchandise,3,117.41,352.23,110,3,2.73,2862.13
11450,West,7875,Casual Fan,Lions,P00996,Footwear,2,11.27,22.54,185,2,1.08,4994.63
11451,East,8711,Casual Fan,Tigers,P02609,Fan Merchandise,1,102.97,102.97,440,1,0.23,2121.17
11452,North,7356,Season Ticket Holder,Warriors,P04037,Training Gear,2,30.08,60.16,257,2,0.78,2858.69
11453,West,4350,Casual Fan,Eagles,P02943,Jerseys,4,114.15,456.6,243,4,1.65,1002.49
11454,North,7591,Season Ticket Holder,Lions,P00408,Training Gear,5,29.03,145.15,71,5,7.04,3475.45
11455,North,8723,Online Shopper,Bulls,P03486,Accessories,2,115.01,230.02,348,2,0.57,154.76
11456,West,2305,Casual Fan,Eagles,P00473,Jerseys,1,142.4,142.4,226,1,0.44,999.8
11457,West,8817,Online Shopper,Warriors,P01638,Jerseys,1,41.3,41.3,376,1,0.27,1890.81
11458,West,3544,Loyal Fan,Lions,P01906,Accessories,3,11.22,33.66,459,3,0.65,3780.21
11459,West,3111,Loyal Fan,Tigers,P01647,Accessories,5,25.53,127.65,403,5,1.24,3671.28
11460,West,2194,Season Ticket Holder,Warriors,P01527,Training Gear,3,138.7,416.1,103,3,2.91,4425.22
11461,North,4675,Loyal Fan,Eagles,P00586,Training Gear,5,75.85,379.25,88,1,1.14,4837.94
11462,South,9507,Season Ticket Holder,Lions,P00092,Accessories,5,85.27,426.35,445,5,1.12,1050.97
11463,South,6025,Online Shopper,Warriors,P01955,Training Gear,2,31.43,62.86,218,2,0.92,4756.42
11464,West,3021,Online Shopper,Bulls,P00483,Accessories,3,148.19,444.57,307,3,0.98,1284.65
11465,North,2849,Casual Fan,Warriors,P01331,Jerseys,3,35.55,106.65,229,3,1.31,3135.16
11466,South,7950,Online Shopper,Eagles,P02886,Fan Merchandise,3,94.32,282.96,133,3,2.26,892.29
11467,South,9726,Loyal Fan,Eagles,P01884,Jerseys,1,89.72,89.72,358,1,0.28,206.2
11468,South,4253,Season Ticket Holder,Tigers,P02618,Footwear,4,19.16,76.64,488,1,0.2,1646.11
11469,North,6443,Season Ticket Holder,Tigers,P03825,Training Gear,2,149.5,299,68,2,2.94,1188.09
11470,West,1462,Casual Fan,Warriors,P01770,Footwear,3,87.01,261.03,278,3,1.08,1774.41
11471,West,8082,Casual Fan,Eagles,P04064,Jerseys,5,31.78,158.9,459,5,1.09,1466.74
11472,West,7430,Loyal Fan,Warriors,P04467,Jerseys,5,115.67,578.35,214,5,2.34,665.73
11473,East,3577,Season Ticket Holder,Sharks,P03746,Accessories,2,64.94,129.88,446,2,0.45,1122.41
11474,East,5145,Casual Fan,Bulls,P01040,Fan Merchandise,1,103.81,103.81,392,1,0.26,530.15
11475,East,7849,Online Shopper,Eagles,P00097,Accessories,3,41.28,123.84,202,3,1.49,2698.39
11476,North,6792,Loyal Fan,Sharks,P00047,Footwear,4,139.12,556.48,491,4,0.81,4155.83
11477,South,6983,Online Shopper,Sharks,P01373,Footwear,1,15.73,15.73,224,1,0.45,2904.75
11478,South,3135,Season Ticket Holder,Eagles,P01230,Jerseys,2,12.83,25.66,456,2,0.44,1690.96
11479,North,4517,Casual Fan,Tigers,P02983,Jerseys,3,131.08,393.24,436,3,0.69,4247.43
11480,North,5103,Loyal Fan,Warriors,P00736,Jerseys,2,86.19,172.38,484,2,0.41,851.74
11481,West,7841,Loyal Fan,Lions,P03689,Footwear,2,57.81,115.62,127,2,1.57,4148.09
11482,West,7677,Casual Fan,Lions,P04790,Jerseys,2,29.76,59.52,340,2,0.59,3122.7
11483,East,7467,Casual Fan,Bulls,P04082,Jerseys,2,18.37,36.74,127,2,1.57,1082.41
11484,East,2609,Season Ticket Holder,Eagles,P04637,Training Gear,4,51.37,205.48,285,4,1.4,1119.12
11485,North,4861,Online Shopper,Tigers,P01854,Fan Merchandise,2,123.55,247.1,194,2,1.03,388.23
11486,East,8533,Online Shopper,Tigers,P03301,Fan Merchandise,5,36.95,184.75,299,5,1.67,4439.58
11487,South,9253,Online Shopper,Tigers,P02629,Accessories,2,147.13,294.26,55,2,3.64,3782.03
11488,North,4564,Season Ticket Holder,Lions,P01670,Jerseys,4,120.82,483.28,107,2,1.87,4668.91
11489,North,2319,Casual Fan,Sharks,P01207,Training Gear,2,11.65,23.3,389,2,0.51,1209.45
11490,South,6006,Loyal Fan,Bulls,P01346,Jerseys,3,86.95,260.85,225,3,1.33,321.06
11491,West,3474,Online Shopper,Lions,P04900,Accessories,1,65.42,65.42,443,1,0.23,2524.07
11492,West,6673,Casual Fan,Tigers,P04871,Training Gear,4,72.16,288.64,319,4,1.25,1644.45
11493,South,1056,Online Shopper,Lions,P04114,Training Gear,3,72.1,216.3,460,3,0.65,2131.8
11494,South,4124,Season Ticket Holder,Lions,P01175,Fan Merchandise,4,129.16,516.64,260,4,1.54,2373.02
11495,East,4014,Season Ticket Holder,Bulls,P01670,Training Gear,1,105.99,105.99,101,1,0.99,3984.71
11496,North,3950,Casual Fan,Warriors,P03450,Accessories,5,50.7,253.5,161,5,3.11,3613.22
11497,East,6444,Season Ticket Holder,Eagles,P02761,Jerseys,1,82.19,82.19,356,1,0.28,3918.89
11498,South,3572,Loyal Fan,Sharks,P03882,Fan Merchandise,5,78.18,390.9,350,5,1.43,1211.08
11499,East,7804,Season Ticket Holder,Warriors,P00065,Jerseys,2,50.19,100.38,243,2,0.82,303.1
11500,South,5589,Loyal Fan,Eagles,P02286,Fan Merchandise,3,96.87,290.61,409,3,0.73,4401.71
11501,East,7251,Online Shopper,Tigers,P03855,Footwear,4,98.43,393.72,106,4,3.77,1929.83
11502,East,7383,Season Ticket Holder,Bulls,P04857,Jerseys,5,25.03,125.15,204,5,2.45,1739.86
11503,West,1472,Loyal Fan,Bulls,P03455,Training Gear,4,22.48,89.92,96,4,4.17,3718.35
11504,South,4356,Online Shopper,Warriors,P00115,Jerseys,1,14.15,14.15,265,1,0.38,694.22
11505,East,5431,Online Shopper,Eagles,P03181,Training Gear,2,92.92,185.84,475,2,0.42,1911.74
11506,North,3414,Online Shopper,Bulls,P03370,Jerseys,1,149.42,149.42,368,1,0.27,2347.77
11507,East,6250,Online Shopper,Warriors,P04609,Fan Merchandise,5,137.21,686.05,363,5,1.38,4937.84
11508,East,1514,Casual Fan,Bulls,P00072,Accessories,3,74.54,223.62,117,3,2.56,3873.09
11509,North,5846,Loyal Fan,Lions,P03973,Accessories,5,54.64,273.2,499,5,1,4330.49
11510,South,9592,Casual Fan,Lions,P04709,Footwear,5,112.66,563.3,351,5,1.42,4122.18
11511,West,3645,Online Shopper,Warriors,P01029,Jerseys,1,56.94,56.94,288,1,0.35,1501.56
11512,West,6061,Season Ticket Holder,Warriors,P01737,Training Gear,5,14.86,74.3,199,5,2.51,948.2
11513,West,6100,Loyal Fan,Sharks,P03220,Jerseys,3,82.43,247.29,134,3,2.24,4708.91
11514,North,8757,Loyal Fan,Tigers,P00695,Footwear,2,54.9,109.8,359,2,0.56,402.35
11515,East,4874,Online Shopper,Lions,P04220,Accessories,1,16.19,16.19,383,1,0.26,2889.56
11516,South,5555,Season Ticket Holder,Bulls,P00568,Footwear,5,116.36,581.8,389,5,1.29,1746.76
11517,East,1934,Season Ticket Holder,Warriors,P04298,Jerseys,4,90.24,360.96,147,4,2.72,3643.25
11518,West,8265,Loyal Fan,Eagles,P00124,Jerseys,2,58.86,117.72,300,2,0.67,1348.59
11519,East,5078,Casual Fan,Bulls,P01821,Jerseys,1,68.35,68.35,82,1,1.22,3844.69
11520,North,4149,Season Ticket Holder,Tigers,P02143,Fan Merchandise,3,20.95,62.85,122,3,2.46,2269.3
11521,North,5574,Loyal Fan,Eagles,P02166,Jerseys,3,27.3,81.9,159,3,1.89,2612.63
11522,South,5124,Season Ticket Holder,Bulls,P01650,Fan Merchandise,2,68.67,137.34,219,2,0.91,3872.93
11523,South,3817,Online Shopper,Tigers,P00182,Jerseys,3,31.18,93.54,471,3,0.64,3211.18
11524,West,3599,Season Ticket Holder,Eagles,P04772,Jerseys,1,36.6,36.6,254,1,0.39,3566.53
11525,South,2210,Casual Fan,Lions,P01297,Accessories,1,61.62,61.62,446,1,0.22,3063.69
11526,East,5693,Casual Fan,Warriors,P00006,Jerseys,1,83.36,83.36,153,1,0.65,4516.79
11527,North,2304,Casual Fan,Bulls,P01078,Accessories,5,88.05,440.25,232,5,2.16,1313.52
11528,North,5475,Loyal Fan,Warriors,P02275,Fan Merchandise,3,78.53,235.59,118,3,2.54,1459.06
11529,North,1420,Season Ticket Holder,Sharks,P00638,Jerseys,5,20.21,101.05,146,5,3.42,4045.96
11530,South,2774,Casual Fan,Bulls,P00714,Training Gear,3,21.18,63.54,107,3,2.8,377.64
11531,North,9909,Online Shopper,Warriors,P00643,Footwear,3,38.8,116.4,482,3,0.62,1639.5
11532,North,5627,Online Shopper,Bulls,P03210,Jerseys,3,132.64,397.92,355,3,0.85,4603.17
11533,North,4857,Online Shopper,Lions,P02416,Jerseys,4,25.62,102.48,351,4,1.14,1754.93
11534,West,6177,Loyal Fan,Tigers,P02055,Fan Merchandise,5,111.1,555.5,178,5,2.81,4661.57
11535,West,8783,Casual Fan,Tigers,P04490,Jerseys,2,124.71,249.42,140,2,1.43,4220.42
11536,South,3693,Casual Fan,Warriors,P04015,Fan Merchandise,5,24.69,123.45,344,5,1.45,4154.65
11537,North,2105,Season Ticket Holder,Eagles,P00792,Footwear,3,93.54,280.62,311,3,0.96,624.28
11538,South,8683,Loyal Fan,Warriors,P04978,Jerseys,2,117.67,235.34,357,2,0.56,225.81
11539,North,6664,Online Shopper,Bulls,P03814,Footwear,2,122.45,244.9,117,2,1.71,4294.02
11540,North,8684,Season Ticket Holder,Tigers,P01022,Training Gear,2,14.06,28.12,250,2,0.8,3578.29
11541,North,8963,Online Shopper,Bulls,P00480,Training Gear,4,84.93,339.72,112,4,3.57,1940.9
